ID,OrderDate,SubTotal,TaxAmt
1025,2013-10-13 00:00:00.000,8847.30,707.784
1026,2013-10-13 00:00:00.000,171.0765,13.6861
1027,2013-10-13 00:00:00.000,20397.30,1631.784
1028,2013-10-13 00:00:00.000,14628.075,1170.246
1029,2013-10-13 00:00:00.000,58685.55,4694.844
1030,2013-10-13 00:00:00.000,370.755,29.6604
1031,2013-10-13 00:00:00.000,501.1965,40.0957
1032,2013-10-13 00:00:00.000,270.8055,21.6644
1033,2013-10-13 00:00:00.000,416.745,33.3396
1034,2013-10-13 00:00:00.000,34644.225,2771.538
1035,2013-10-13 00:00:00.000,1839.5055,147.1604
1036,2013-10-13 00:00:00.000,146.286,11.7029
1037,2013-10-13 00:00:00.000,102.564,8.2051
1038,2013-10-13 00:00:00.000,150.7905,12.0632
1039,2013-10-13 00:00:00.000,13669.425,1093.554
1040,2013-10-13 00:00:00.000,2934.54,234.7632
1041,2013-10-14 00:00:00.000,73377.15,5870.172
1042,2013-10-14 00:00:00.000,551.88,44.1504
1043,2013-10-14 00:00:00.000,3176.25,254.10
1044,2013-10-14 00:00:00.000,28072.275,2245.782
1045,2013-10-14 00:00:00.000,37312.275,2984.982
1046,2013-10-14 00:00:00.000,7623.00,609.84
1047,2013-10-14 00:00:00.000,28297.50,2263.80
1048,2013-10-14 00:00:00.000,59.9445,4.7956
1049,2013-10-14 00:00:00.000,598.878,47.9102
1050,2013-10-14 00:00:00.000,43878.45,3510.276
1051,2013-10-14 00:00:00.000,481.887,38.551
1052,2013-10-14 00:00:00.000,10631.775,850.542
1053,2013-10-14 00:00:00.000,142.4115,11.3929
1054,2013-10-14 00:00:00.000,28794.15,2303.532
1055,2013-10-14 00:00:00.000,51807.3465,4144.5877
1056,2013-10-14 00:00:00.000,1276.275,102.102
1057,2013-10-15 00:00:00.000,836.01,66.8808
1058,2013-10-15 00:00:00.000,62092.80,4967.424
1059,2013-10-15 00:00:00.000,5948.25,475.86
1060,2013-10-15 00:00:00.000,91117.95,7289.436
1061,2013-10-15 00:00:00.000,525.00,42.00
1062,2013-10-15 00:00:00.000,1721.79,137.7432
1063,2013-10-15 00:00:00.000,26455.275,2116.422
1064,2013-10-15 00:00:00.000,944.37,75.5496
1065,2013-10-20 00:00:00.000,2003.925,160.314
1066,2013-10-20 00:00:00.000,50860.425,4068.834
1067,2013-10-20 00:00:00.000,454.86,36.3888
1068,2013-10-20 00:00:00.000,43878.45,3510.276
1069,2013-10-20 00:00:00.000,7132.125,570.57
1070,2013-10-20 00:00:00.000,28343.70,2267.496
1071,2013-10-20 00:00:00.000,22516.725,1801.338
1072,2013-10-20 00:00:00.000,34644.225,2771.538
1073,2013-10-20 00:00:00.000,427.9275,34.2342
1074,2013-10-20 00:00:00.000,143.0415,11.4433
1075,2013-10-20 00:00:00.000,28199.325,2255.946
1076,2013-10-20 00:00:00.000,3713.325,297.066
1077,2013-10-20 00:00:00.000,63831.075,5106.486
1078,2013-10-20 00:00:00.000,16340.31,1307.2248
1079,2013-10-20 00:00:00.000,5711.475,456.918
1080,2013-10-20 00:00:00.000,429.345,34.3476
1081,2013-10-21 00:00:00.000,51588.075,4127.046
1082,2013-10-21 00:00:00.000,36122.625,2889.81
1083,2013-10-21 00:00:00.000,37843.575,3027.486
1084,2013-10-21 00:00:00.000,25531.275,2042.502
1085,2013-10-30 00:00:00.000,1094.7825,87.5826
1086,2013-10-30 00:00:00.000,125.748,10.0598
1087,2013-10-30 00:00:00.000,150.7905,12.0632
1088,2013-10-30 00:00:00.000,690.4485,55.2359
1089,2013-10-30 00:00:00.000,8847.30,707.784
1090,2013-10-30 00:00:00.000,171.0765,13.6861
1091,2013-10-30 00:00:00.000,20397.30,1631.784
1092,2013-10-30 00:00:00.000,14628.075,1170.246
1093,2013-11-06 00:00:00.000,58685.55,4694.844
1094,2013-11-06 00:00:00.000,228.123,18.2498
1095,2013-11-06 00:00:00.000,593.586,47.4869
1096,2013-11-06 00:00:00.000,1525.23,122.0184
1097,2013-11-06 00:00:00.000,776.79,62.1432
1098,2013-11-06 00:00:00.000,34644.225,2771.538
1099,2013-11-06 00:00:00.000,1839.5055,147.1604
1100,2013-11-06 00:00:00.000,146.286,11.7029
1101,2013-11-07 00:00:00.000,102.564,8.2051
1102,2013-11-07 00:00:00.000,150.7905,12.0632
1103,2013-11-07 00:00:00.000,13669.425,1093.554
1104,2013-11-07 00:00:00.000,6444.90,515.592
1105,2013-11-07 00:00:00.000,50860.425,4068.834
1106,2013-11-07 00:00:00.000,551.88,44.1504
1107,2013-11-07 00:00:00.000,6987.75,559.02
1108,2013-11-07 00:00:00.000,28072.275,2245.782
1109,2013-11-07 00:00:00.000,37312.275,2984.982
1110,2013-11-07 00:00:00.000,7623.00,609.84
1111,2013-11-07 00:00:00.000,28297.50,2263.80
1112,2013-11-07 00:00:00.000,59.9445,4.7956
1113,2013-11-07 00:00:00.000,339.255,27.1404
1114,2013-11-07 00:00:00.000,43878.45,3510.276
1115,2013-11-07 00:00:00.000,2423.232,193.8586
1116,2013-11-07 00:00:00.000,29989.575,2399.166
1117,2013-11-08 00:00:00.000,142.4115,11.3929
1118,2013-11-08 00:00:00.000,19236.525,1538.922
1119,2013-11-08 00:00:00.000,693.5985,55.4879
1120,2013-11-08 00:00:00.000,1276.275,102.102
1121,2013-11-08 00:00:00.000,2003.925,160.314
1122,2013-11-08 00:00:00.000,28343.70,2267.496
1123,2013-11-08 00:00:00.000,454.86,36.3888
1124,2013-11-08 00:00:00.000,43878.45,3510.276
1125,2013-11-08 00:00:00.000,7132.125,570.57
1126,2013-11-08 00:00:00.000,28343.70,2267.496
1127,2013-11-08 00:00:00.000,22516.725,1801.338
1128,2013-11-08 00:00:00.000,34644.225,2771.538
1129,2013-11-08 00:00:00.000,662.6655,53.0132
1130,2013-11-08 00:00:00.000,143.0415,11.4433
1131,2013-11-08 00:00:00.000,28199.325,2255.946
1132,2013-11-08 00:00:00.000,3713.325,297.066
1133,2013-11-11 00:00:00.000,63831.075,5106.486
1134,2013-11-11 00:00:00.000,6540.66,523.2528
1135,2013-11-11 00:00:00.000,5711.475,456.918
1136,2013-11-11 00:00:00.000,540.8865,43.2709
1137,2013-11-11 00:00:00.000,97.965,7.8372
1138,2013-11-11 00:00:00.000,114.471,9.1577
1139,2013-11-11 00:00:00.000,132.6465,10.6117
1140,2013-11-11 00:00:00.000,43878.45,3510.276
1141,2013-11-11 00:00:00.000,418.95,33.516
1142,2013-11-11 00:00:00.000,272.4435,21.7955
1143,2013-11-11 00:00:00.000,461.79,36.9432
1144,2013-11-11 00:00:00.000,259.8435,20.7875
1145,2013-11-11 00:00:00.000,37.0755,2.966
1146,2013-11-11 00:00:00.000,21558.075,1724.646
1147,2013-11-11 00:00:00.000,663.6735,53.0939
1148,2013-11-11 00:00:00.000,86220.75,6897.66
1149,2013-11-12 00:00:00.000,602.2485,48.1799
1150,2013-11-12 00:00:00.000,409.50,32.76
1151,2013-11-12 00:00:00.000,40471.20,3237.696
1152,2013-11-12 00:00:00.000,253.323,20.2658
1153,2013-11-12 00:00:00.000,62092.80,4967.424
1154,2013-11-12 00:00:00.000,5948.25,475.86
1155,2013-11-12 00:00:00.000,91117.95,7289.436
1156,2013-11-12 00:00:00.000,525.00,42.00
1157,2013-11-12 00:00:00.000,2003.6835,160.2947
1158,2013-11-12 00:00:00.000,26455.275,2116.422
1159,2013-11-12 00:00:00.000,944.37,75.5496
1160,2013-11-12 00:00:00.000,48186.60,3854.928
1161,2013-11-12 00:00:00.000,26720.925,2137.674
1162,2013-11-12 00:00:00.000,37843.575,3027.486
1163,2013-11-12 00:00:00.000,25531.275,2042.502
1164,2013-11-12 00:00:00.000,278.838,22.307
1165,2013-11-13 00:00:00.000,125.748,10.0598
1166,2013-11-13 00:00:00.000,150.7905,12.0632
1167,2013-11-13 00:00:00.000,751.59,60.1272
1168,2013-11-13 00:00:00.000,8847.30,707.784
1169,2013-11-13 00:00:00.000,171.0765,13.6861
1170,2013-11-13 00:00:00.000,20397.30,1631.784
1171,2013-11-13 00:00:00.000,14628.075,1170.246
1172,2013-11-13 00:00:00.000,33350.625,2668.05
1173,2013-11-13 00:00:00.000,339.255,27.1404
1174,2013-11-13 00:00:00.000,278.838,22.307
1175,2013-11-13 00:00:00.000,1796.0355,143.6828
1176,2013-11-13 00:00:00.000,484.407,38.7526
1177,2013-11-15 00:00:00.000,34644.225,2771.538
1178,2013-11-15 00:00:00.000,1839.5055,147.1604
1179,2013-11-15 00:00:00.000,146.286,11.7029
1180,2013-11-15 00:00:00.000,102.564,8.2051
1181,2013-11-15 00:00:00.000,150.7905,12.0632
1182,2013-11-15 00:00:00.000,13669.425,1093.554
1183,2013-11-15 00:00:00.000,9948.33,795.8664
1184,2013-11-15 00:00:00.000,28343.70,2267.496
1185,2013-11-15 00:00:00.000,551.88,44.1504
1186,2013-11-15 00:00:00.000,6987.75,559.02
1187,2013-11-15 00:00:00.000,28072.275,2245.782
1188,2013-11-15 00:00:00.000,37312.275,2984.982
1189,2013-11-18 00:00:00.000,7623.00,609.84
1190,2013-11-18 00:00:00.000,28297.50,2263.80
1191,2013-11-18 00:00:00.000,59.9445,4.7956
1192,2013-11-18 00:00:00.000,117.432,9.3946
1193,2013-11-18 00:00:00.000,43878.45,3510.276
1194,2013-11-18 00:00:00.000,247.2435,19.7795
1195,2013-11-18 00:00:00.000,49376.25,3950.10
1196,2013-11-18 00:00:00.000,142.4115,11.3929
1197,2013-11-18 00:00:00.000,48030.675,3842.454
1198,2013-11-18 00:00:00.000,51113.748,4089.0998
1199,2013-11-18 00:00:00.000,1276.275,102.102
1200,2013-11-18 00:00:00.000,2003.925,160.314
1201,2013-11-19 00:00:00.000,22516.725,1801.338
1202,2013-11-19 00:00:00.000,454.86,36.3888
1203,2013-11-19 00:00:00.000,43878.45,3510.276
1204,2013-11-19 00:00:00.000,7132.125,570.57
1205,2013-11-20 00:00:00.000,28343.70,2267.496
1206,2013-11-20 00:00:00.000,22516.725,1801.338
1207,2013-11-20 00:00:00.000,34644.225,2771.538
1208,2013-11-20 00:00:00.000,625.086,50.0069
1209,2013-11-20 00:00:00.000,143.0415,11.4433
1210,2013-11-20 00:00:00.000,28199.325,2255.946
1211,2013-11-20 00:00:00.000,3713.325,297.066
1212,2013-11-20 00:00:00.000,43878.45,3510.276
1213,2013-11-20 00:00:00.000,9799.65,783.972
1214,2013-11-20 00:00:00.000,5711.475,456.918
1215,2013-11-20 00:00:00.000,1099.035,87.9228
1216,2013-11-20 00:00:00.000,97.965,7.8372
1217,2013-11-20 00:00:00.000,114.471,9.1577
1218,2013-11-20 00:00:00.000,132.6465,10.6117
1219,2013-11-20 00:00:00.000,43878.45,3510.276
1220,2013-11-20 00:00:00.000,418.95,33.516
1221,2013-11-21 00:00:00.000,513.1665,41.0533
1222,2013-11-21 00:00:00.000,461.79,36.9432
1223,2013-11-21 00:00:00.000,364.455,29.1564
1224,2013-11-21 00:00:00.000,37.0755,2.966
1225,2013-11-22 00:00:00.000,21558.075,1724.646
1226,2013-11-22 00:00:00.000,507.087,40.567
1227,2013-11-22 00:00:00.000,86220.75,6897.66
1228,2013-11-22 00:00:00.000,111.5415,8.9233
1229,2013-11-22 00:00:00.000,390.60,31.248
1230,2013-11-22 00:00:00.000,40471.20,3237.696
1231,2013-11-22 00:00:00.000,136.332,10.9066
1232,2013-11-22 00:00:00.000,38421.075,3073.686
1233,2013-11-22 00:00:00.000,5948.25,475.86
1234,2013-11-22 00:00:00.000,91117.95,7289.436
1235,2013-11-22 00:00:00.000,525.00,42.00
1236,2013-11-22 00:00:00.000,2003.6835,160.2947
1237,2013-11-22 00:00:00.000,26455.275,2116.422
1238,2013-11-22 00:00:00.000,944.37,75.5496
1239,2013-11-22 00:00:00.000,3401.475,272.118
1240,2013-11-22 00:00:00.000,62843.55,5027.484
1241,2013-11-25 00:00:00.000,37843.575,3027.486
1242,2013-11-25 00:00:00.000,25531.275,2042.502
1243,2013-11-25 00:00:00.000,415.3275,33.2262
1244,2013-11-25 00:00:00.000,125.748,10.0598
1245,2013-11-25 00:00:00.000,150.7905,12.0632
1246,2013-11-25 00:00:00.000,347.445,27.7956
1247,2013-11-25 00:00:00.000,8847.30,707.784
1248,2013-11-25 00:00:00.000,171.0765,13.6861
1249,2013-11-25 00:00:00.000,20397.30,1631.784
1250,2013-11-25 00:00:00.000,14628.075,1170.246
1251,2013-11-25 00:00:00.000,25334.925,2026.794
1252,2013-11-25 00:00:00.000,260.1585,20.8127
1253,2013-11-25 00:00:00.000,415.3275,33.2262
1254,2013-11-25 00:00:00.000,270.8055,21.6644
1255,2013-11-25 00:00:00.000,3052.5075,244.2006
1256,2013-11-25 00:00:00.000,34644.225,2771.538
1257,2013-11-26 00:00:00.000,1839.5055,147.1604
1258,2013-11-26 00:00:00.000,146.286,11.7029
1259,2013-11-26 00:00:00.000,102.564,8.2051
1260,2013-11-26 00:00:00.000,150.7905,12.0632
1261,2013-11-26 00:00:00.000,13669.425,1093.554
1262,2013-11-26 00:00:00.000,6444.90,515.592
1263,2013-11-26 00:00:00.000,50860.425,4068.834
1264,2013-11-26 00:00:00.000,551.88,44.1504
1265,2013-11-27 00:00:00.000,6987.75,559.02
1266,2013-11-27 00:00:00.000,28072.275,2245.782
1267,2013-11-27 00:00:00.000,37312.275,2984.982
1268,2013-11-27 00:00:00.000,7623.00,609.84
1269,2013-11-27 00:00:00.000,28297.50,2263.80
1270,2013-11-27 00:00:00.000,59.9445,4.7956
1271,2013-11-27 00:00:00.000,487.9665,39.0373
1272,2013-11-27 00:00:00.000,43878.45,3510.276
1273,2013-11-27 00:00:00.000,345.555,27.6444
1274,2013-11-27 00:00:00.000,15153.60,1212.288
1275,2013-11-27 00:00:00.000,142.4115,11.3929
1276,2013-11-27 00:00:00.000,48030.675,3842.454
1277,2013-11-27 00:00:00.000,823.41,65.8728
1278,2013-11-27 00:00:00.000,1276.275,102.102
1279,2013-11-27 00:00:00.000,2003.925,160.314
1280,2013-11-27 00:00:00.000,50860.425,4068.834
1281,2013-11-28 00:00:00.000,454.86,36.3888
1282,2013-11-28 00:00:00.000,43878.45,3510.276
1283,2013-11-28 00:00:00.000,7132.125,570.57
1284,2013-11-28 00:00:00.000,28343.70,2267.496
1285,2013-11-28 00:00:00.000,22516.725,1801.338
1286,2013-11-28 00:00:00.000,34644.225,2771.538
1287,2013-11-28 00:00:00.000,836.955,66.9564
1288,2013-11-28 00:00:00.000,143.0415,11.4433
1289,2013-11-28 00:00:00.000,28199.325,2255.946
1290,2013-11-28 00:00:00.000,3713.325,297.066
1291,2013-11-28 00:00:00.000,19952.625,1596.21
1292,2013-11-28 00:00:00.000,6540.66,523.2528
1293,2013-11-28 00:00:00.000,5711.475,456.918
1294,2013-11-28 00:00:00.000,279.783,22.3826
1295,2013-11-28 00:00:00.000,97.965,7.8372
1296,2013-11-28 00:00:00.000,114.471,9.1577
1297,2013-11-29 00:00:00.000,132.6465,10.6117
1298,2013-11-29 00:00:00.000,43878.45,3510.276
1299,2013-11-29 00:00:00.000,418.95,33.516
1300,2013-11-29 00:00:00.000,396.9945,31.7596
1301,2013-11-29 00:00:00.000,461.79,36.9432
1302,2013-11-29 00:00:00.000,234.6435,18.7715
1303,2013-11-29 00:00:00.000,37.0755,2.966
1304,2013-11-29 00:00:00.000,21558.075,1724.646
1305,2013-11-29 00:00:00.000,1913.31,153.0648
1306,2013-11-29 00:00:00.000,86220.75,6897.66
1307,2013-11-29 00:00:00.000,839.79,67.1832
1308,2013-11-29 00:00:00.000,694.953,55.5962
1309,2013-11-29 00:00:00.000,40471.20,3237.696
1310,2013-11-29 00:00:00.000,427.455,34.1964
1311,2013-11-29 00:00:00.000,23671.725,1893.738
1312,2013-11-29 00:00:00.000,5948.25,475.86
1313,2013-12-02 00:00:00.000,91117.95,7289.436
1314,2013-12-02 00:00:00.000,525.00,42.00
1315,2013-12-02 00:00:00.000,2003.6835,160.2947
1316,2013-12-02 00:00:00.000,26455.275,2116.422
1317,2013-12-02 00:00:00.000,944.37,75.5496
1318,2013-12-02 00:00:00.000,51588.075,4127.046
1319,2013-12-02 00:00:00.000,62843.55,5027.484
1320,2013-12-02 00:00:00.000,37843.575,3027.486
1321,2013-12-03 00:00:00.000,25531.275,2042.502
1322,2013-12-03 00:00:00.000,272.7585,21.8207
1323,2013-12-03 00:00:00.000,125.748,10.0598
1324,2013-12-03 00:00:00.000,150.7905,12.0632
1325,2013-12-04 00:00:00.000,2069.2665,165.5413
1326,2013-12-04 00:00:00.000,8847.30,707.784
1327,2013-12-04 00:00:00.000,171.0765,13.6861
1328,2013-12-04 00:00:00.000,20397.30,1631.784
1329,2013-12-04 00:00:00.000,14628.075,1170.246
1330,2013-12-04 00:00:00.000,58685.55,4694.844
1331,2013-12-04 00:00:00.000,563.5665,45.0853
1332,2013-12-04 00:00:00.000,272.7585,21.8207
1333,2013-12-04 00:00:00.000,1525.23,122.0184
1334,2013-12-04 00:00:00.000,260.1585,20.8127
1335,2013-12-04 00:00:00.000,34644.225,2771.538
1336,2013-12-04 00:00:00.000,1839.5055,147.1604
1337,2013-12-04 00:00:00.000,146.286,11.7029
1338,2013-12-04 00:00:00.000,102.564,8.2051
1339,2013-12-04 00:00:00.000,150.7905,12.0632
1340,2013-12-04 00:00:00.000,13669.425,1093.554
1341,2013-12-05 00:00:00.000,9948.33,795.8664
1342,2013-12-05 00:00:00.000,34118.70,2729.496
1343,2013-12-05 00:00:00.000,551.88,44.1504
1344,2013-12-05 00:00:00.000,3811.50,304.92
1345,2013-12-05 00:00:00.000,28072.275,2245.782
1346,2013-12-05 00:00:00.000,37312.275,2984.982
1347,2013-12-05 00:00:00.000,7623.00,609.84
1348,2013-12-05 00:00:00.000,28297.50,2263.80
1349,2013-12-05 00:00:00.000,59.9445,4.7956
1350,2013-12-05 00:00:00.000,345.555,27.6444
1351,2013-12-05 00:00:00.000,43878.45,3510.276
1352,2013-12-05 00:00:00.000,272.1285,21.7703
1353,2013-12-05 00:00:00.000,21252.00,1700.16
1354,2013-12-05 00:00:00.000,142.4115,11.3929
1355,2013-12-05 00:00:00.000,48030.675,3842.454
1356,2013-12-05 00:00:00.000,50983.9365,4078.7149
1357,2013-12-06 00:00:00.000,1276.275,102.102
1358,2013-12-06 00:00:00.000,2003.925,160.314
1359,2013-12-06 00:00:00.000,50860.425,4068.834
1360,2013-12-06 00:00:00.000,454.86,36.3888
1361,2013-12-06 00:00:00.000,43878.45,3510.276
1362,2013-12-06 00:00:00.000,7132.125,570.57
1363,2013-12-06 00:00:00.000,28343.70,2267.496
1364,2013-12-06 00:00:00.000,22516.725,1801.338
1365,2013-12-06 00:00:00.000,34644.225,2771.538
1366,2013-12-06 00:00:00.000,513.7965,41.1037
1367,2013-12-06 00:00:00.000,143.0415,11.4433
1368,2013-12-06 00:00:00.000,28199.325,2255.946
1369,2013-12-06 00:00:00.000,3713.325,297.066
1370,2013-12-06 00:00:00.000,63831.075,5106.486
1371,2013-12-06 00:00:00.000,9799.65,783.972
1372,2013-12-06 00:00:00.000,5711.475,456.918
1373,2013-12-09 00:00:00.000,416.745,33.3396
1374,2013-12-09 00:00:00.000,97.965,7.8372
1375,2013-12-09 00:00:00.000,114.471,9.1577
1376,2013-12-09 00:00:00.000,132.6465,10.6117
1377,2013-12-09 00:00:00.000,43878.45,3510.276
1378,2013-12-09 00:00:00.000,418.95,33.516
1379,2013-12-09 00:00:00.000,690.4485,55.2359
1380,2013-12-09 00:00:00.000,461.79,36.9432
1381,2013-12-09 00:00:00.000,513.1665,41.0533
1382,2013-12-09 00:00:00.000,37.0755,2.966
1383,2013-12-09 00:00:00.000,21558.075,1724.646
1384,2013-12-09 00:00:00.000,259.8435,20.7875
1385,2013-12-09 00:00:00.000,86220.75,6897.66
1386,2013-12-09 00:00:00.000,515.6865,41.2549
1387,2013-12-09 00:00:00.000,533.547,42.6838
1388,2013-12-09 00:00:00.000,40471.20,3237.696
1389,2013-12-11 00:00:00.000,661.878,52.9502
1390,2013-12-11 00:00:00.000,62092.80,4967.424
1391,2013-12-11 00:00:00.000,5948.25,475.86
1392,2013-12-11 00:00:00.000,91117.95,7289.436
1393,2013-12-11 00:00:00.000,525.00,42.00
1394,2013-12-11 00:00:00.000,281.8935,22.5515
1395,2013-12-11 00:00:00.000,26455.275,2116.422
1396,2013-12-11 00:00:00.000,944.37,75.5496
1397,2013-12-11 00:00:00.000,51588.075,4127.046
1398,2013-12-11 00:00:00.000,62843.55,5027.484
1399,2013-12-11 00:00:00.000,37843.575,3027.486
1400,2013-12-11 00:00:00.000,25531.275,2042.502
1401,2013-12-12 00:00:00.000,501.1965,40.0957
1402,2013-12-12 00:00:00.000,125.748,10.0598
1403,2013-12-12 00:00:00.000,150.7905,12.0632
1404,2013-12-12 00:00:00.000,279.783,22.3826
1405,2013-12-12 00:00:00.000,8847.30,707.784
1406,2013-12-12 00:00:00.000,171.0765,13.6861
1407,2013-12-12 00:00:00.000,20397.30,1631.784
1408,2013-12-12 00:00:00.000,14628.075,1170.246
1409,2013-12-12 00:00:00.000,58685.55,4694.844
1410,2013-12-12 00:00:00.000,402.255,32.1804
1411,2013-12-12 00:00:00.000,501.1965,40.0957
1412,2013-12-12 00:00:00.000,270.8055,21.6644
1413,2013-12-12 00:00:00.000,371.2275,29.6982
1414,2013-12-12 00:00:00.000,34644.225,2771.538
1415,2013-12-12 00:00:00.000,1839.5055,147.1604
1416,2013-12-12 00:00:00.000,146.286,11.7029
1417,2013-12-13 00:00:00.000,102.564,8.2051
1418,2013-12-13 00:00:00.000,150.7905,12.0632
1419,2013-12-13 00:00:00.000,13669.425,1093.554
1420,2013-12-13 00:00:00.000,9637.11,770.9688
1421,2013-12-13 00:00:00.000,39258.45,3140.676
1422,2013-12-13 00:00:00.000,551.88,44.1504
1423,2013-12-13 00:00:00.000,3176.25,254.10
1424,2013-12-13 00:00:00.000,28072.275,2245.782
1425,2013-12-13 00:00:00.000,37312.275,2984.982
1426,2013-12-13 00:00:00.000,7623.00,609.84
1427,2013-12-13 00:00:00.000,28297.50,2263.80
1428,2013-12-13 00:00:00.000,59.9445,4.7956
1429,2013-12-13 00:00:00.000,222.0435,17.7635
1430,2013-12-13 00:00:00.000,43878.45,3510.276
1431,2013-12-13 00:00:00.000,525.7665,42.0613
1432,2013-12-13 00:00:00.000,10914.75,873.18
1433,2013-12-14 00:00:00.000,142.4115,11.3929
1434,2013-12-14 00:00:00.000,28794.15,2303.532
1435,2013-12-14 00:00:00.000,51807.3465,4144.5877
1436,2013-12-14 00:00:00.000,1276.275,102.102
1437,2013-12-17 00:00:00.000,2003.925,160.314
1438,2013-12-17 00:00:00.000,50860.425,4068.834
1439,2013-12-17 00:00:00.000,454.86,36.3888
1440,2013-12-17 00:00:00.000,43878.45,3510.276
1441,2013-12-17 00:00:00.000,7132.125,570.57
1442,2013-12-17 00:00:00.000,28343.70,2267.496
1443,2013-12-17 00:00:00.000,22516.725,1801.338
1444,2013-12-17 00:00:00.000,34644.225,2771.538
1445,2013-12-17 00:00:00.000,364.9275,29.1942
1446,2013-12-17 00:00:00.000,143.0415,11.4433
1447,2013-12-17 00:00:00.000,28199.325,2255.946
1448,2013-12-17 00:00:00.000,3713.325,297.066
1449,2013-12-17 00:00:00.000,63831.075,5106.486
1450,2013-12-17 00:00:00.000,9585.45,766.836
1451,2013-12-17 00:00:00.000,5711.475,456.918
1452,2013-12-17 00:00:00.000,273.7035,21.8963
1453,2013-12-18 00:00:00.000,97.965,7.8372
1454,2013-12-18 00:00:00.000,114.471,9.1577
1455,2013-12-18 00:00:00.000,132.6465,10.6117
1456,2013-12-18 00:00:00.000,43878.45,3510.276
1457,2013-12-18 00:00:00.000,418.95,33.516
1458,2013-12-18 00:00:00.000,633.7485,50.6999
1459,2013-12-18 00:00:00.000,461.79,36.9432
1460,2013-12-18 00:00:00.000,364.455,29.1564
1461,2013-12-18 00:00:00.000,37.0755,2.966
1462,2013-12-18 00:00:00.000,21558.075,1724.646
1463,2013-12-18 00:00:00.000,364.455,29.1564
1464,2013-12-18 00:00:00.000,41048.70,3283.896
1465,2013-12-18 00:00:00.000,713.79,57.1032
1466,2013-12-18 00:00:00.000,564.8265,45.1861
1467,2013-12-18 00:00:00.000,40471.20,3237.696
1468,2013-12-18 00:00:00.000,136.332,10.9066
1469,2013-12-19 00:00:00.000,62092.80,4967.424
1470,2013-12-19 00:00:00.000,5948.25,475.86
1471,2013-12-19 00:00:00.000,91117.95,7289.436
1472,2013-12-19 00:00:00.000,525.00,42.00
1473,2013-12-19 00:00:00.000,1721.79,137.7432
1474,2013-12-19 00:00:00.000,26455.275,2116.422
1475,2013-12-19 00:00:00.000,944.37,75.5496
1476,2013-12-19 00:00:00.000,51588.075,4127.046
1477,2013-12-19 00:00:00.000,62843.55,5027.484
1478,2013-12-19 00:00:00.000,37843.575,3027.486
1479,2013-12-19 00:00:00.000,25531.275,2042.502
1480,2013-12-19 00:00:00.000,358.6275,28.6902
1481,2013-12-19 00:00:00.000,125.748,10.0598
1482,2013-12-19 00:00:00.000,150.7905,12.0632
1483,2013-12-19 00:00:00.000,416.745,33.3396
1484,2013-12-19 00:00:00.000,8847.30,707.784
1485,2013-12-20 00:00:00.000,171.0765,13.6861
1486,2013-12-20 00:00:00.000,20397.30,1631.784
1487,2013-12-20 00:00:00.000,14628.075,1170.246
1488,2013-12-20 00:00:00.000,58685.55,4694.844
1489,2013-12-20 00:00:00.000,630.5985,50.4479
1490,2013-12-20 00:00:00.000,358.6275,28.6902
1491,2013-12-20 00:00:00.000,1525.23,122.0184
1492,2013-12-20 00:00:00.000,228.438,18.275
1493,2013-12-20 00:00:00.000,34644.225,2771.538
1494,2013-12-20 00:00:00.000,257.5755,20.606
1495,2013-12-20 00:00:00.000,146.286,11.7029
1496,2013-12-20 00:00:00.000,102.564,8.2051
1497,2013-12-20 00:00:00.000,150.7905,12.0632
1498,2013-12-20 00:00:00.000,13669.425,1093.554
1499,2013-12-20 00:00:00.000,6756.12,540.4896
1500,2013-12-20 00:00:00.000,50860.425,4068.834
1501,2013-12-23 00:00:00.000,551.88,44.1504
1502,2013-12-23 00:00:00.000,3811.50,304.92
1503,2013-12-23 00:00:00.000,28072.275,2245.782
1504,2013-12-23 00:00:00.000,35394.975,2831.598
1505,2013-12-23 00:00:00.000,7623.00,609.84
1506,2013-12-23 00:00:00.000,28297.50,2263.80
1507,2013-12-23 00:00:00.000,59.9445,4.7956
1508,2013-12-23 00:00:00.000,598.878,47.9102
1509,2013-12-23 00:00:00.000,43878.45,3510.276
1510,2013-12-23 00:00:00.000,377.055,30.1644
1511,2013-12-23 00:00:00.000,18220.125,1457.61
1512,2013-12-23 00:00:00.000,142.4115,11.3929
1513,2013-12-23 00:00:00.000,19236.525,1538.922
1514,2013-12-23 00:00:00.000,285.0435,22.8035
1515,2013-12-23 00:00:00.000,1276.275,102.102
1516,2013-12-23 00:00:00.000,2003.925,160.314
1517,2013-12-24 00:00:00.000,50860.425,4068.834
1518,2013-12-24 00:00:00.000,454.86,36.3888
1519,2013-12-24 00:00:00.000,43878.45,3510.276
1520,2013-12-24 00:00:00.000,7132.125,570.57
1521,2013-12-24 00:00:00.000,28343.70,2267.496
1522,2013-12-24 00:00:00.000,22516.725,1801.338
1523,2013-12-24 00:00:00.000,34644.225,2771.538
1524,2013-12-24 00:00:00.000,278.838,22.307
1525,2013-12-24 00:00:00.000,143.0415,11.4433
1526,2013-12-24 00:00:00.000,28199.325,2255.946
1527,2013-12-24 00:00:00.000,3713.325,297.066
1528,2013-12-24 00:00:00.000,63831.075,5106.486
1529,2013-12-24 00:00:00.000,6754.86,540.3888
