ProductCategoryName,LineTotal
Bikes,1242.851800
Clothing,57.680800
Components,48.589000
Clothing,22.794000
Accessories,11.994000
Components,209.256000
Components,1488.545400
Components,122.748000
Accessories,80.746000
Components,744.272700
Accessories,100.932500
Components,392.658000
Clothing,227.940000
Bikes,4971.407200
Clothing,44.994000
Components,627.768000
Bikes,4917.835600
Bikes,4917.835600
Clothing,227.940000
Bikes,7376.753400
Bikes,1242.851800
Bikes,3728.555400
Components,196.329000
Bikes,2591.976000
Bikes,1943.982000
Bikes,600.262500
Components,202.332000
Components,202.332000
Bikes,469.794000
Components,1622.263500
Bikes,469.794000
Bikes,2617.875000
Bikes,2932.020000
Components,324.452700
Components,735.752800
Bikes,600.262500
Clothing,35.994000
Bikes,469.794000
Bikes,1409.382000
Bikes,4398.030000
Bikes,1409.382000
Components,202.617000
Components,735.752800
Bikes,600.262500
Bikes,1800.787500
Bikes,5235.750000
Bikes,1409.382000
Bikes,2401.050000
Bikes,1466.010000
Bikes,600.262500
Bikes,4398.030000
Bikes,1879.176000
Bikes,1308.937500
Bikes,1200.525000
Bikes,6544.687500
Bikes,2348.970000
Bikes,1409.382000
Bikes,2617.875000
Bikes,469.794000
Bikes,939.588000
Bikes,1466.010000
Bikes,939.588000
Bikes,1409.382000
Components,67.539000
Accessories,60.559500
Bikes,600.262500
Bikes,939.588000
Bikes,4917.835600
Bikes,1943.982000
Components,283.230000
Bikes,1242.851800
Components,418.512000
Components,1472.291000
Components,24.294500
Components,149.676000
Bikes,1295.988000
Bikes,2458.917800
Components,588.987000
Bikes,2458.917800
Components,1472.291000
Components,1464.792000
Bikes,647.994000
Components,137.694000
Components,744.272700
Components,72.894000
Clothing,136.764000
Clothing,68.382000
Bikes,1242.851800
Components,33.774500
Bikes,1242.851800
Accessories,60.559500
Components,1011.660000
Clothing,144.202000
Components,1618.656000
Components,1287.567400
Components,472.773000
Clothing,144.202000
Bikes,469.794000
Accessories,80.746000
Bikes,1409.382000
Bikes,2818.764000
Clothing,161.982000
Bikes,2617.875000
Bikes,1200.525000
Bikes,469.794000
Clothing,42.386700
Clothing,179.976000
Bikes,4228.146000
Bikes,5235.750000
Clothing,269.970000
Bikes,469.794000
Clothing,56.515600
Components,367.876400
Clothing,86.521200
Bikes,2401.050000
Accessories,60.559500
Clothing,143.976000
Bikes,2818.764000
Bikes,469.794000
Bikes,4895.566676
Components,324.452700
Bikes,8796.060000
Components,324.452700
Components,1011.660000
Accessories,75.000000
Components,648.905400
Clothing,161.982000
Components,202.332000
Clothing,224.970000
Bikes,1800.787500
Clothing,179.970000
Bikes,4398.030000
Accessories,47.976000
Clothing,25.932500
Bikes,1409.382000
Bikes,1879.176000
Bikes,1409.382000
Bikes,1879.176000
Bikes,469.794000
Bikes,939.588000
Clothing,45.588000
Clothing,22.794000
Clothing,45.588000
Clothing,22.794000
Bikes,1229.458900
Clothing,22.794000
Bikes,2348.970000
Bikes,939.588000
Bikes,3288.558000
Bikes,1409.382000
Bikes,2818.764000
Bikes,1879.176000
Bikes,469.794000
Bikes,1409.382000
Bikes,3926.812500
Bikes,469.794000
Bikes,1200.525000
Accessories,40.373000
Bikes,3926.812500
Clothing,269.964000
Clothing,86.521200
Bikes,469.794000
Bikes,939.588000
Clothing,10.373000
Bikes,939.588000
Bikes,939.588000
Bikes,2617.875000
Components,135.078000
Bikes,5864.040000
Bikes,1800.787500
Bikes,1200.525000
Bikes,1466.010000
Bikes,3001.312500
Bikes,1308.937500
Bikes,2348.970000
Bikes,939.588000
Bikes,2348.970000
Bikes,5864.040000
Clothing,134.982000
Bikes,8606.212300
Bikes,6147.294500
Bikes,1295.988000
Bikes,2485.703600
Components,283.230000
Components,588.987000
Bikes,1242.851800
Clothing,113.970000
Components,418.512000
Bikes,4917.835600
Components,627.768000
Bikes,3887.964000
Clothing,205.146000
Components,67.549000
Bikes,7457.110800
Bikes,647.994000
Components,149.676000
Components,392.658000
Components,418.512000
Bikes,1242.851800
Components,275.388000
Bikes,2485.703600
Components,67.549000
Components,837.024000
Components,2208.436500
Bikes,2458.917800
Bikes,2458.917800
Clothing,14.128900
Components,424.845000
Bikes,2591.976000
Bikes,1943.982000
Clothing,68.382000
Components,2232.818100
Components,736.145500
Bikes,647.994000
Bikes,1229.458900
Bikes,1242.851800
Clothing,45.588000
Components,24.294500
Clothing,53.994000
Bikes,1879.176000
Bikes,2818.764000
Bikes,939.588000
Bikes,1879.176000
Bikes,1409.382000
Bikes,1879.176000
Clothing,107.988000
Bikes,939.588000
Bikes,939.588000
Clothing,89.988000
Bikes,3926.812500
Bikes,1800.787500
Bikes,1879.176000
Bikes,4201.837500
Bikes,3758.352000
Accessories,20.186500
Bikes,2401.050000
Bikes,3288.558000
Clothing,35.994000
Bikes,3926.812500
Bikes,4802.100000
Bikes,3758.352000
Clothing,10.373000
Bikes,1879.176000
Bikes,9162.562500
Bikes,2348.970000
Clothing,179.976000
Bikes,2617.875000
Bikes,1308.937500
Clothing,144.202000
Bikes,1466.010000
Components,648.905400
Bikes,7330.050000
Components,202.617000
Bikes,3001.312500
Accessories,40.373000
Bikes,2348.970000
Bikes,2348.970000
Bikes,1409.382000
Bikes,1879.176000
Bikes,469.794000
Bikes,1409.382000
Components,283.230000
Clothing,179.976000
Clothing,144.202000
Accessories,100.932500
Bikes,4971.407200
Clothing,35.994000
Components,72.894000
Components,2208.436500
Clothing,45.588000
Accessories,60.559500
Bikes,647.994000
Bikes,7457.110800
Clothing,269.970000
Accessories,20.186500
Bikes,647.994000
Bikes,1229.458900
Components,74.838000
Clothing,136.764000
Bikes,2485.703600
Bikes,1943.982000
Components,1472.291000
Bikes,4917.835600
Accessories,60.000000
Clothing,107.982000
Components,196.329000
Components,627.768000
Components,1488.545400
Components,306.870000
Accessories,47.976000
Clothing,134.982000
Components,2977.090800
Components,209.256000
Components,275.388000
Clothing,201.882800
Bikes,1943.982000
Components,67.549000
Components,1046.280000
Clothing,144.202000
Bikes,3688.376700
Components,48.589000
Clothing,70.644500
Clothing,20.746000
Bikes,1308.937500
Accessories,40.373000
Components,67.539000
Components,141.615000
Components,67.549000
Bikes,6147.294500
Bikes,2458.917800
Accessories,20.186500
Bikes,2485.703600
Bikes,647.994000
Components,283.230000
Clothing,86.521200
Bikes,6214.259000
Components,627.768000
Clothing,224.970000
Clothing,297.746625
Clothing,53.994000
Bikes,2458.917800
Components,627.768000
Clothing,134.982000
Components,392.658000
Bikes,1242.851800
Clothing,159.558000
Bikes,3887.964000
Clothing,15.559500
Bikes,2591.976000
Bikes,469.794000
Bikes,1879.176000
Bikes,2818.764000
Bikes,1409.382000
Bikes,2818.764000
Bikes,939.588000
Bikes,2458.917800
Clothing,45.588000
Clothing,68.382000
Bikes,2458.917800
Components,736.145500
Bikes,3758.352000
Bikes,2401.050000
Bikes,2617.875000
Bikes,1466.010000
Bikes,939.588000
Clothing,269.964000
Bikes,1308.937500
Clothing,107.988000
Bikes,4802.100000
Bikes,3001.312500
Bikes,4398.030000
Bikes,4398.030000
Accessories,60.559500
Bikes,939.588000
Bikes,1879.176000
Bikes,2348.970000
Bikes,7853.625000
Clothing,201.882800
Bikes,469.794000
Bikes,1879.176000
Clothing,134.982000
Accessories,80.746000
Bikes,1409.382000
Clothing,15.559500
Bikes,2348.970000
Components,270.156000
Bikes,1879.176000
Bikes,1409.382000
Bikes,4201.837500
Bikes,1800.787500
Bikes,9162.562500
Bikes,2348.970000
Bikes,939.588000
Bikes,469.794000
Bikes,469.794000
Bikes,469.794000
Bikes,2485.703600
Clothing,144.202000
Bikes,2591.976000
Bikes,3887.964000
Bikes,2591.976000
Components,283.230000
Bikes,647.994000
Bikes,6214.259000
Components,392.658000
Clothing,36.305500
Components,101.323500
Bikes,2485.703600
Bikes,8606.212300
Bikes,2458.917800
Components,418.512000
Clothing,136.764000
Clothing,205.146000
Bikes,1879.176000
Components,367.876400
Components,1011.660000
Bikes,2818.764000
Bikes,469.794000
Clothing,14.128900
Bikes,2932.020000
Bikes,469.794000
Components,1213.992000
Components,324.452700
Components,324.452700
Bikes,469.794000
Bikes,1308.937500
Bikes,939.588000
Bikes,939.588000
Bikes,1308.937500
Components,405.234000
Bikes,600.262500
Components,324.452700
Bikes,4697.940000
Bikes,1879.176000
Components,809.328000
Components,404.664000
Clothing,42.386700
Clothing,143.976000
Clothing,20.746000
Components,67.539000
Accessories,161.492000
Bikes,939.588000
Bikes,1409.382000
Clothing,224.970000
Accessories,80.746000
Clothing,115.361600
Clothing,28.257800
Bikes,2348.970000
Clothing,143.976000
Bikes,1308.937500
Clothing,269.970000
Bikes,939.588000
Clothing,269.970000
Clothing,134.982000
Components,648.905400
Accessories,45.000000
Clothing,28.840400
Bikes,1409.382000
Clothing,57.680800
Components,324.452700
Components,1103.629200
Bikes,469.794000
Clothing,269.970000
Accessories,100.932500
Bikes,1308.937500
Bikes,600.262500
Bikes,1466.010000
Bikes,1409.382000
Bikes,939.588000
Components,209.256000
Components,198.036000
Components,324.452700
Clothing,22.794000
Clothing,22.794000
Clothing,91.176000
Bikes,2458.917800
Bikes,2458.917800
Components,566.460000
Clothing,136.764000
Bikes,7376.753400
Components,837.024000
Bikes,2485.703600
Bikes,1229.458900
Components,33.774500
Bikes,4917.835600
Bikes,8699.962600
Clothing,297.746625
Bikes,9162.562500
Clothing,179.976000
Bikes,939.588000
Bikes,2348.970000
Bikes,2348.970000
Bikes,2401.050000
Bikes,2401.050000
Bikes,3758.352000
Bikes,2348.970000
Clothing,86.521200
Bikes,1409.382000
Bikes,6544.687500
Bikes,10471.500000
Bikes,469.794000
Bikes,4398.030000
Clothing,179.976000
Bikes,4802.100000
Bikes,2932.020000
Bikes,1879.176000
Bikes,939.588000
Clothing,15.559500
Bikes,3926.812500
Bikes,4201.837500
Bikes,1466.010000
Bikes,2348.970000
Bikes,1409.382000
Bikes,2401.050000
Bikes,2348.970000
Accessories,40.373000
Bikes,3926.812500
Accessories,80.746000
Components,736.145500
Bikes,647.994000
Clothing,31.119000
Components,209.256000
Components,736.145500
Accessories,47.976000
Components,418.512000
Clothing,35.994000
Accessories,40.373000
Components,736.145500
Bikes,1295.988000
Bikes,1242.851800
Clothing,179.976000
Bikes,3728.555400
Clothing,107.982000
Clothing,57.680800
Bikes,6214.259000
Components,744.272700
Components,209.256000
Clothing,115.361600
Clothing,68.382000
Components,74.838000
Accessories,45.000000
Components,101.323500
Clothing,144.202000
Clothing,84.773400
Components,1488.545400
Accessories,60.559500
Components,196.329000
Components,72.894000
Clothing,53.994000
Components,275.388000
Clothing,224.970000
Bikes,647.994000
Clothing,42.386700
Components,24.294500
Components,283.230000
Components,122.748000
Bikes,2458.917800
Clothing,269.970000
Clothing,45.588000
Bikes,1229.458900
Bikes,647.994000
Clothing,396.995500
Bikes,3887.964000
Components,168.872500
Bikes,8606.212300
Clothing,41.492000
Clothing,107.982000
Bikes,1242.851800
Clothing,259.122192
Components,837.024000
Bikes,3239.970000
Bikes,5831.946000
Components,424.845000
Clothing,179.976000
Bikes,2485.703600
Accessories,40.373000
Bikes,12294.589000
Clothing,107.988000
Bikes,1943.982000
Bikes,8699.962600
Bikes,9835.671200
Clothing,115.361600
Components,981.645000
Components,837.024000
Clothing,134.982000
Components,736.145500
Bikes,1229.458900
Bikes,647.994000
Components,209.256000
Bikes,1242.851800
Components,1488.545400
Components,368.244000
Bikes,2458.917800
Components,33.774500
Components,36.447000
Clothing,136.764000
Components,48.589000
Bikes,1295.988000
Components,744.272700
Components,413.082000
Clothing,91.176000
Components,392.658000
Components,209.256000
Components,418.512000
Components,74.838000
Bikes,647.994000
Bikes,1242.851800
Bikes,7457.110800
Components,1472.291000
Clothing,45.588000
Clothing,22.794000
Bikes,2458.917800
Bikes,469.794000
Clothing,107.988000
Bikes,1308.937500
Bikes,939.588000
Components,324.452700
Components,1297.810800
Components,606.996000
Clothing,53.994000
Components,404.664000
Components,367.876400
Clothing,20.746000
Components,418.512000
Clothing,89.988000
Components,67.549000
Bikes,12428.518000
Clothing,134.982000
Bikes,8699.962600
Bikes,5831.946000
Bikes,9942.814400
Bikes,3688.376700
Clothing,377.145725
Components,566.460000
Bikes,3239.970000
Bikes,1295.988000
Clothing,476.394600
Bikes,1295.988000
Bikes,8606.212300
Components,785.316000
Bikes,8606.212300
Clothing,115.361600
Clothing,134.982000
Clothing,53.994000
Clothing,42.386700
Bikes,3758.352000
Bikes,2348.970000
Clothing,107.982000
Clothing,14.128900
Clothing,269.970000
Clothing,115.361600
Clothing,143.976000
Clothing,134.982000
Clothing,230.723200
Bikes,939.588000
Bikes,4697.940000
Bikes,2818.764000
Clothing,86.521200
Accessories,141.305500
Accessories,60.559500
Clothing,107.988000
Accessories,45.000000
Accessories,47.976000
Accessories,40.373000
Clothing,31.119000
Bikes,1409.382000
Clothing,71.988000
Components,202.617000
Components,606.996000
Components,202.332000
Bikes,1200.525000
Components,606.996000
Bikes,1308.937500
Components,973.358100
Bikes,1466.010000
Bikes,939.588000
Bikes,600.262500
Components,973.358100
Bikes,469.794000
Bikes,600.262500
Components,606.996000
Bikes,2932.020000
Bikes,2617.875000
Clothing,89.988000
Bikes,1409.382000
Bikes,469.794000
Bikes,1879.176000
Bikes,469.794000
Bikes,3926.812500
Bikes,1879.176000
Accessories,40.373000
Bikes,1200.525000
Bikes,1409.382000
Bikes,2401.050000
Bikes,6544.687500
Accessories,40.373000
Bikes,1466.010000
Clothing,15.559500
Clothing,107.988000
Bikes,2617.875000
Bikes,469.794000
Bikes,600.262500
Clothing,57.680800
Bikes,4398.030000
Bikes,1879.176000
Components,324.452700
Bikes,2348.970000
Bikes,600.262500
Bikes,6544.687500
Bikes,600.262500
Clothing,134.982000
Bikes,469.794000
Bikes,939.588000
Components,67.539000
Bikes,939.588000
Bikes,3926.812500
Bikes,2932.020000
Bikes,469.794000
Bikes,2617.875000
Bikes,2401.050000
Bikes,1879.176000
Bikes,469.794000
Bikes,469.794000
Bikes,7853.625000
Bikes,469.794000
Bikes,939.588000
Bikes,2617.875000
Bikes,1200.525000
Bikes,4398.030000
Bikes,1409.382000
Bikes,600.262500
Bikes,600.262500
Bikes,2348.970000
Bikes,469.794000
Bikes,1409.382000
Bikes,1308.937500
Bikes,7330.050000
Bikes,1200.525000
Bikes,939.588000
Clothing,68.382000
Bikes,3688.376700
Clothing,182.352000
Clothing,68.382000
Bikes,3728.555400
Clothing,22.794000
Bikes,3688.376700
Bikes,3688.376700
Clothing,45.588000
Clothing,45.588000
Bikes,469.794000
Bikes,2348.970000
Bikes,939.588000
Bikes,1409.382000
Bikes,939.588000
Components,627.768000
Clothing,230.723200
Components,392.658000
Components,141.615000
Components,837.024000
Clothing,44.994000
Bikes,3728.555400
Bikes,8699.962600
Bikes,1943.982000
Clothing,20.746000
Clothing,396.995500
Bikes,1295.988000
Clothing,280.715708
Bikes,7376.753400
Clothing,134.982000
Bikes,1295.988000
Bikes,7457.110800
Bikes,12811.782060
Components,168.872500
Bikes,7376.753400
Bikes,647.994000
Bikes,2617.875000
Components,202.617000
Bikes,2401.050000
Bikes,1879.176000
Bikes,1466.010000
Bikes,4398.030000
Bikes,1879.176000
Bikes,1879.176000
Bikes,1800.787500
Bikes,2617.875000
Bikes,1879.176000
Bikes,469.794000
Bikes,7330.050000
Bikes,469.794000
Bikes,2617.875000
Bikes,600.262500
Bikes,2617.875000
Bikes,939.588000
Bikes,1308.937500
Bikes,939.588000
Bikes,469.794000
Bikes,1409.382000
Bikes,600.262500
Bikes,600.262500
Accessories,20.186500
Bikes,469.794000
Bikes,5864.040000
Components,404.664000
Bikes,1308.937500
Bikes,4398.030000
Bikes,939.588000
Bikes,1879.176000
Bikes,600.262500
Bikes,2818.764000
Components,183.938200
Bikes,600.262500
Bikes,3758.352000
Components,135.078000
Bikes,939.588000
Components,324.452700
Components,183.938200
Components,648.905400
Components,198.036000
Bikes,3288.558000
Bikes,5235.750000
Bikes,469.794000
Bikes,1200.525000
Bikes,1229.458900
Clothing,107.988000
Clothing,14.128900
Components,299.352000
Clothing,71.988000
Bikes,647.994000
Bikes,1295.988000
Components,418.512000
Bikes,2181.562500
Bikes,2443.350000
Bikes,2071.419600
Bikes,2071.419600
Bikes,2443.350000
Bikes,2071.419600
Bikes,2071.419600
Bikes,1000.437500
Bikes,1000.437500
Bikes,782.990000
Bikes,2181.562500
Bikes,2443.350000
Bikes,2443.350000
Bikes,2049.098200
Bikes,2049.098200
Bikes,2443.350000
Bikes,2181.562500
Bikes,2049.098200
Bikes,782.990000
Bikes,1000.437500
Bikes,1000.437500
Bikes,1000.437500
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,2071.419600
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,2443.350000
Bikes,2443.350000
Bikes,2181.562500
Bikes,782.990000
Bikes,2071.419600
Bikes,2049.098200
Bikes,2181.562500
Bikes,2443.350000
Bikes,2181.562500
Bikes,2181.562500
Bikes,2071.419600
Bikes,2071.419600
Bikes,1000.437500
Bikes,1000.437500
Bikes,2181.562500
Bikes,782.990000
Bikes,782.990000
Bikes,2181.562500
Bikes,2181.562500
Bikes,2049.098200
Bikes,2071.419600
Bikes,2181.562500
Bikes,2071.419600
Bikes,2049.098200
Bikes,2049.098200
Bikes,2181.562500
Bikes,2443.350000
Bikes,2443.350000
Bikes,2049.098200
Bikes,2071.419600
Bikes,2049.098200
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,782.990000
Bikes,782.990000
Bikes,1000.437500
Bikes,1000.437500
Bikes,2181.562500
Bikes,2071.419600
Bikes,2071.419600
Bikes,2071.419600
Bikes,2443.350000
Bikes,2049.098200
Bikes,2049.098200
Bikes,1000.437500
Bikes,2181.562500
Bikes,2443.350000
Bikes,1000.437500
Bikes,1000.437500
Bikes,782.990000
Bikes,2181.562500
Bikes,2071.419600
Bikes,2049.098200
Bikes,2049.098200
Bikes,782.990000
Bikes,2071.419600
Bikes,782.990000
Bikes,2443.350000
Bikes,2049.098200
Bikes,2049.098200
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,2071.419600
Bikes,2071.419600
Bikes,2049.098200
Bikes,2071.419600
Bikes,2071.419600
Bikes,2181.562500
Bikes,2071.419600
Bikes,2071.419600
Bikes,2049.098200
Bikes,2071.419600
Bikes,2049.098200
Bikes,2443.350000
Bikes,2181.562500
Bikes,2071.419600
Bikes,2049.098200
Bikes,2049.098200
Bikes,2443.350000
Bikes,782.990000
Bikes,2049.098200
Bikes,2071.419600
Bikes,2181.562500
Bikes,2071.419600
Bikes,2071.419600
Bikes,2071.419600
Bikes,2071.419600
Bikes,782.990000
Bikes,2443.350000
Bikes,1000.437500
Bikes,1000.437500
Bikes,2049.098200
Bikes,2443.350000
Bikes,2049.098200
Bikes,2071.419600
Bikes,2049.098200
Bikes,2071.419600
Bikes,2181.562500
Bikes,1000.437500
Bikes,2181.562500
Bikes,2181.562500
Bikes,2181.562500
Bikes,1000.437500
Bikes,2181.562500
Bikes,2181.562500
Bikes,2049.098200
Bikes,2071.419600
Bikes,1000.437500
Bikes,782.990000
Bikes,782.990000
Bikes,2443.350000
Bikes,2049.098200
Bikes,2049.098200
Bikes,2049.098200
Bikes,2181.562500
Bikes,1000.437500
Bikes,782.990000
Bikes,1000.437500
Bikes,2181.562500
Bikes,2071.419600
Bikes,782.990000
Bikes,2049.098200
Bikes,2071.419600
Bikes,2071.419600
Bikes,2049.098200
Bikes,2443.350000
Bikes,2181.562500
Bikes,1000.437500
Bikes,2071.419600
Bikes,2049.098200
Bikes,2071.419600
Bikes,2071.419600
Bikes,2049.098200
Bikes,2181.562500
Bikes,2181.562500
Bikes,2049.098200
Bikes,2443.350000
Bikes,2443.350000
Bikes,2181.562500
Bikes,1000.437500
Bikes,2071.419600
Bikes,2071.419600
Bikes,2071.419600
Bikes,2049.098200
Bikes,2049.098200
Bikes,2443.350000
Bikes,2443.350000
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,2181.562500
Bikes,782.990000
Bikes,2181.562500
Bikes,2049.098200
Bikes,2443.350000
Bikes,2181.562500
Bikes,2071.419600
Bikes,1000.437500
Bikes,2049.098200
Bikes,2181.562500
Bikes,2049.098200
Bikes,2049.098200
Bikes,2181.562500
Bikes,2443.350000
Bikes,2181.562500
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,2181.562500
Bikes,782.990000
Bikes,2443.350000
Bikes,1000.437500
Bikes,782.990000
Bikes,2071.419600
Bikes,2071.419600
Bikes,2181.562500
Bikes,2049.098200
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,1000.437500
Bikes,1000.437500
Bikes,2071.419600
Bikes,2181.562500
Bikes,2181.562500
Bikes,2443.350000
Bikes,2071.419600
Bikes,782.990000
Bikes,782.990000
Bikes,2181.562500
Bikes,2049.098200
Bikes,2181.562500
Bikes,2181.562500
Bikes,2443.350000
Bikes,2443.350000
Bikes,782.990000
Bikes,782.990000
Bikes,782.990000
Bikes,2181.562500
Bikes,2443.350000
Bikes,2071.419600
Bikes,2049.098200
Bikes,2181.562500
Bikes,2049.098200
Bikes,2071.419600
Bikes,1000.437500
Bikes,782.990000
Bikes,2049.098200
Bikes,2443.350000
Bikes,2443.350000
Bikes,2181.562500
Bikes,2443.350000
Bikes,2443.350000
Bikes,2443.350000
Bikes,782.990000
Bikes,2049.098200
Bikes,2071.419600
Bikes,2443.350000
Bikes,1000.437500
Bikes,2181.562500
Bikes,2443.350000
Bikes,782.990000
Bikes,782.990000
Bikes,2443.350000
Bikes,782.990000
Bikes,782.990000
Bikes,2443.350000
Bikes,2049.098200
Bikes,782.990000
Bikes,782.990000
Bikes,2181.562500
Bikes,2181.562500
Bikes,1000.437500
Bikes,2181.562500
Bikes,782.990000
Bikes,782.990000
Bikes,2071.419600
Bikes,2071.419600
Bikes,2049.098200
Bikes,2049.098200
Bikes,782.990000
Components,67.539000
Bikes,5235.750000
Components,183.938200
Components,202.332000
Components,202.332000
Components,648.905400
Clothing,35.994000
Bikes,469.794000
Bikes,1409.382000
Bikes,939.588000
Bikes,3288.558000
Bikes,2348.970000
Bikes,2818.764000
Bikes,1879.176000
Bikes,939.588000
Bikes,2348.970000
Clothing,107.988000
Clothing,45.588000
Bikes,1229.458900
Clothing,45.588000
Components,424.845000
Clothing,10.373000
Bikes,3728.555400
Bikes,647.994000
Clothing,144.202000
Bikes,1295.988000
Clothing,159.558000
Components,67.549000
Bikes,2458.917800
Bikes,4971.407200
Bikes,3688.376700
Bikes,3239.970000
Components,627.768000
Bikes,3887.964000
Bikes,7376.753400
Bikes,2458.917800
Clothing,91.176000
Clothing,45.588000
Bikes,1308.937500
Bikes,1242.851800
Clothing,22.794000
Bikes,6147.294500
Clothing,22.794000
Bikes,469.794000
Bikes,469.794000
Clothing,53.994000
Accessories,100.932500
Components,67.549000
Components,198.036000
Components,648.905400
Components,324.452700
Bikes,1466.010000
Components,396.072000
Clothing,136.764000
Clothing,22.794000
Clothing,22.794000
Components,648.905400
Bikes,2458.917800
Accessories,80.746000
Bikes,647.994000
Clothing,25.932500
Components,137.694000
Components,48.589000
Components,245.496000
Clothing,288.404000
Clothing,71.988000
Clothing,134.982000
Clothing,28.257800
Accessories,40.373000
Components,2208.436500
Components,2232.818100
Components,145.788000
Components,424.845000
Clothing,28.840400
Clothing,57.680800
Clothing,45.588000
Bikes,1242.851800
Components,209.256000
Components,224.514000
Components,2208.436500
Clothing,269.970000
Bikes,3887.964000
Bikes,1943.982000
Bikes,7376.753400
Components,196.329000
Clothing,28.257800
Accessories,30.000000
Accessories,100.932500
Bikes,647.994000
Bikes,1242.851800
Components,67.549000
Components,1046.280000
Clothing,224.970000
Accessories,47.976000
Bikes,3688.376700
Clothing,35.994000
Clothing,323.964000
Accessories,80.746000
Components,2232.818100
Clothing,45.588000
Bikes,2932.020000
Bikes,2617.875000
Accessories,40.373000
Clothing,41.492000
Bikes,469.794000
Bikes,1409.382000
Bikes,3001.312500
Bikes,600.262500
Accessories,80.746000
Bikes,469.794000
Bikes,1308.937500
Clothing,269.964000
Bikes,2932.020000
Clothing,28.840400
Bikes,939.588000
Bikes,2348.970000
Bikes,939.588000
Bikes,939.588000
Bikes,1200.525000
Bikes,6544.687500
Clothing,161.982000
Bikes,1409.382000
Components,135.078000
Clothing,314.958000
Bikes,469.794000
Bikes,1200.525000
Bikes,939.588000
Bikes,4398.030000
Clothing,107.982000
Bikes,2348.970000
Bikes,469.794000
Bikes,4917.835600
Clothing,22.794000
Bikes,3688.376700
Bikes,4535.958000
Bikes,1943.982000
Bikes,7457.110800
Components,209.256000
Bikes,1229.458900
Bikes,6147.294500
Bikes,3728.555400
Components,196.329000
Clothing,136.764000
Bikes,2485.703600
Components,101.323500
Clothing,113.970000
Bikes,7376.753400
Bikes,1295.988000
Bikes,1295.988000
Bikes,1295.988000
Bikes,3728.555400
Bikes,1229.458900
Bikes,4971.407200
Components,209.256000
Bikes,4535.958000
Clothing,182.352000
Bikes,2458.917800
Components,283.230000
Bikes,1943.982000
Components,33.774500
Bikes,7376.753400
Clothing,68.382000
Bikes,1943.982000
Bikes,6214.259000
Components,198.036000
Bikes,469.794000
Components,324.452700
Clothing,161.982000
Accessories,60.559500
Bikes,1229.458900
Bikes,1295.988000
Bikes,2485.703600
Components,48.589000
Components,785.316000
Components,275.388000
Components,36.447000
Components,283.230000
Bikes,2485.703600
Components,245.496000
Clothing,22.794000
Bikes,1229.458900
Bikes,2458.917800
Bikes,1242.851800
Components,627.768000
Bikes,2591.976000
Bikes,2348.970000
Clothing,179.970000
Clothing,86.521200
Accessories,30.000000
Accessories,100.932500
Components,183.938200
Components,324.452700
Accessories,60.559500
Bikes,3288.558000
Components,202.332000
Clothing,359.952000
Clothing,161.982000
Clothing,58.959936
Clothing,179.970000
Clothing,107.988000
Components,404.664000
Clothing,86.521200
Accessories,59.970000
Accessories,60.559500
Clothing,56.515600
Clothing,89.988000
Bikes,939.588000
Bikes,939.588000
Clothing,144.202000
Bikes,1879.176000
Bikes,1409.382000
Clothing,53.994000
Clothing,42.386700
Bikes,1242.851800
Bikes,1229.458900
Components,67.539000
Components,202.332000
Components,648.905400
Bikes,1308.937500
Components,1297.810800
Bikes,5864.040000
Bikes,1800.787500
Bikes,939.588000
Bikes,3926.812500
Bikes,1466.010000
Components,202.332000
Components,67.539000
Bikes,1879.176000
Bikes,1879.176000
Bikes,469.794000
Bikes,939.588000
Bikes,1409.382000
Bikes,469.794000
Bikes,1466.010000
Components,367.876400
Bikes,11780.437500
Accessories,60.559500
Bikes,5340.618192
Components,648.905400
Components,2271.168900
Components,404.664000
Accessories,60.559500
Accessories,60.559500
Bikes,3926.812500
Bikes,1409.382000
Components,735.752800
Clothing,173.042400
Clothing,143.976000
Components,202.332000
Bikes,3288.558000
Bikes,3758.352000
Bikes,2818.764000
Bikes,4802.100000
Bikes,3288.558000
Bikes,939.588000
Bikes,2348.970000
Clothing,107.982000
Components,183.938200
Clothing,449.940000
Bikes,3601.575000
Clothing,269.970000
Clothing,28.257800
Clothing,71.988000
Clothing,56.515600
Clothing,161.982000
Clothing,53.994000
Components,202.332000
Accessories,15.000000
Accessories,59.970000
Clothing,86.521200
Components,337.695000
Bikes,4201.837500
Bikes,10262.070000
Components,648.905400
Bikes,1409.382000
Bikes,8796.060000
Clothing,57.680800
Components,1011.660000
Clothing,25.932500
Clothing,134.982000
Bikes,5864.040000
Bikes,3001.312500
Bikes,2617.875000
Bikes,939.588000
Bikes,469.794000
Bikes,2617.875000
Bikes,4398.030000
Bikes,1409.382000
Bikes,1200.525000
Bikes,2348.970000
Bikes,469.794000
Bikes,939.588000
Clothing,25.932500
Bikes,2348.970000
